x,y,z
-191.217453003,135.096008301,335.938232422
-191.043228149,135.850830078,336.570587158
-190.87109375,136.597915649,337.212646484
-190.695373535,137.333297729,337.867126465
-190.51789856,138.050949097,338.540527344
-190.330200195,138.75138855,339.229125977
-190.139389038,139.438049316,339.930603027
-189.950042725,140.112686157,340.644042969
-189.761856079,140.774719238,341.369506836
-189.574172974,141.422363281,342.107971191
-189.386322021,142.0521698,342.861663818
-189.194885254,142.664825439,343.628479004
-189.002731323,143.263122559,344.40637207
-188.808776855,143.848724365,345.19342041
-188.614639282,144.42326355,345.988555908
-188.416915894,144.985153198,346.791778564
-188.214492798,145.526473999,347.607879639
-188.009857178,146.050262451,348.434783936
-187.805725098,146.557540894,349.272033691
-187.606552124,147.054840088,350.116424561
-187.414260864,147.536102295,350.97164917
-187.219940186,147.99798584,351.837036133
-187.023574829,148.439819336,352.712371826
-186.822784424,148.865631104,353.59463501
-186.621322632,149.276657104,354.483703613
-186.418563843,149.673934937,355.378723145
-186.207046509,150.049545288,356.281036377
-185.985183716,150.397888184,357.191772461
-185.759979248,150.721710205,358.110687256
-185.539764404,151.026489258,359.03729248
-185.329711914,151.320297241,359.969787598
-185.133804321,151.610244751,360.906555176
-184.941314697,151.894317627,361.845825195
-184.734146118,152.167434692,362.785247803
-184.509643555,152.420318604,363.726348877
-184.279647827,152.650619507,364.671905518
-184.049316406,152.854949951,365.623321533
-183.813522339,153.027694702,366.579650879
-183.570083618,153.170959473,367.53894043
-183.333862305,153.297317505,368.502380371
-183.099533081,153.412734985,369.467651367
-182.874511719,153.527053833,370.435272217
-182.66444397,153.628555298,371.407684326
-182.455947876,153.707046509,372.382568359
-182.246032715,153.756210327,373.359039307
-182.033203125,153.777832031,374.335876465
-181.800674438,153.778640747,375.30847168
-181.574813843,153.764297485,376.282531738
-181.341705322,153.73147583,377.254425049
-181.087112427,153.678024292,378.220001221
-180.807510376,153.594528198,379.176483154
-180.546218872,153.494064331,380.136505127
-180.281982422,153.373840332,381.093444824
-180.03742981,153.241470337,382.054016113
-179.805389404,153.107269287,383.017425537
-179.579772949,152.959732056,383.980407715
-179.376663208,152.79800415,384.946105957
-179.156982422,152.611450195,385.903686523
-178.91758728,152.403579712,386.852111816
-178.662475586,152.180877686,387.793029785
-178.388595581,151.934768677,388.72277832
-178.101043701,151.651138306,389.637573242
-177.829345703,151.342010498,390.548950195
-177.572143555,151.01222229,391.457305908
-177.301925659,150.647277832,392.348266602
-177.046936035,150.271194458,393.239074707
-176.797302246,149.88331604,394.126342773
-176.555343628,149.488555908,395.012695313
-176.312011719,149.079147339,395.891998291
-176.071472168,148.657852173,396.766448975
-175.82749939,148.218673706,397.631072998
-175.586257935,147.766296387,398.489654541
-175.343521118,147.298355103,399.339416504
-175.099395752,146.815963745,400.180664063
-174.859100342,146.314620972,401.011871338
-174.622421265,145.800445557,401.836242676
-174.390823364,145.27281189,402.653533936
-174.157440186,144.727325439,403.458496094
-173.915496826,144.163452148,404.248138428
-173.672775269,143.580291748,405.023376465
-173.429718018,142.972229004,405.779144287
-173.189590454,142.343338013,406.518615723
-172.949005127,141.704238892,407.249145508
-172.709594727,141.057144165,407.972991943
-172.470352173,140.400741577,408.688446045
-172.232391357,139.732009888,409.392852783
-171.997085571,139.048614502,410.083953857
-171.765945435,138.346725464,410.75769043
-171.536529541,137.628982544,411.415130615
-171.305984497,136.895599365,412.054656982
-171.074630737,136.147781372,412.676940918
-170.842941284,135.386322021,413.282348633
-170.615020752,134.610946655,413.871276855
-170.388839722,133.828399658,414.45135498
-170.161727905,133.043777466,415.02822876
-169.932403564,132.256515503,415.600616455
-169.701919556,131.460754395,416.160644531
-169.47227478,130.6512146,416.700927734
-169.247543335,129.826812744,417.220397949
-169.027648926,128.988357544,417.719055176
-168.806808472,128.140808105,418.201629639
-168.585678101,127.286521912,418.672058105
-168.367736816,126.422660828,419.126190186
-168.148529053,125.548706055,419.559936523
-167.925994873,124.665435791,419.972625732
-167.703918457,123.773422241,420.36630249
-167.481826782,122.873764038,420.7421875
-167.261688232,121.96647644,421.100463867
-167.041595459,121.05078125,421.436706543
-166.824111938,120.126358032,421.749969482
-166.611602783,119.194664001,422.044586182
-166.402069092,118.258071899,422.325469971
-166.18927002,117.318336487,422.593078613
-165.976425171,116.374946594,422.847473145
-165.764892578,115.426361084,423.08291626
-165.557220459,114.472480774,423.299682617
-165.350692749,113.514457703,423.498535156
-165.144775391,112.552391052,423.677520752
-164.934646606,111.58707428,423.832458496
-164.721511841,110.619766235,423.96987915
-164.509521484,109.650024414,424.0909729
-164.299407959,108.677696228,424.193115234
-164.093505859,107.702774048,424.277587891
-163.892791748,106.725227356,424.341674805
-163.696685791,105.745582581,424.384460449
-163.50378418,104.764671326,424.408996582
-163.31729126,103.782226563,424.413970947
-163.131072998,102.79977417,424.403839111
-162.944961548,101.817619324,424.376708984
-162.760162354,100.8359375,424.330413818
-162.576339722,99.855186462,424.264526367
-162.393066406,98.875953674,424.177856445
-162.210617065,97.898376465,424.072723389
-162.019134521,96.9243927,423.951538086
-161.825271606,95.952972412,423.814544678
-161.636123657,94.983299255,423.659759521
-161.452789307,94.016304016,423.482788086
-161.27406311,93.052719116,423.283874512
-161.096694946,92.093002319,423.065979004
-160.92048645,91.137229919,422.830505371
-160.746032715,90.185783386,422.576904297
-160.576400757,89.239051819,422.303161621
-160.410675049,88.297172546,422.010925293
-160.248779297,87.360282898,421.701049805
-160.086181641,86.429496765,421.373657227
-159.921188354,85.504348755,421.031799316
-159.754196167,84.586257935,420.672302246
-159.589981079,83.674987793,420.294647217
-159.429519653,82.771789551,419.89654541
-159.270095825,81.877883911,419.477600098
-159.110900879,80.992485046,419.040863037
-158.952819824,80.115287781,418.587493896
-158.797744751,79.245933533,418.118255615
-158.6431427,78.383514404,417.636230469
-158.493667603,77.52645874,417.143157959
-158.351196289,76.676109314,416.63659668
-158.212371826,75.835403442,416.113220215
-158.074630737,75.005104065,415.573181152
-157.940032959,74.186531067,415.014770508
-157.8072052,73.380897522,414.437438965
-157.675888062,72.587333679,413.843292236
-157.541748047,71.807022095,413.232452393
-157.408676147,71.039627075,412.605224609
-157.268417358,70.285774231,411.963317871
-157.134140015,69.541877747,411.308654785
-156.999740601,68.809562683,410.641082764
-156.867126465,68.089134216,409.960357666
-156.739517212,67.382354736,409.264526367
-156.612915039,66.692298889,408.551940918
-156.488235474,66.014694214,407.827148438
-156.366226196,65.348587036,407.091339111
-156.247344971,64.697624207,406.341583252
-156.127838135,64.062156677,405.578765869
-156.008209229,63.44512558,404.800964355
-155.888656616,62.837875366,404.01550293
-155.770126343,62.237293243,403.224761963
-155.650512695,61.647556305,402.426086426
-155.534942627,61.07660675,401.61328125
-155.421066284,60.52671814,400.785827637
-155.313964844,59.991638184,399.947845459
-155.208572388,59.46705246,399.103027344
-155.104354858,58.95905304,398.24798584
-154.997833252,58.469268799,397.382659912
-154.885269165,58.000621796,396.506469727
-154.772354126,57.549060822,395.621398926
-154.662994385,57.114398956,394.727478027
-154.555526733,56.701660156,393.822998047
-154.45614624,56.312465668,392.907226563
-154.362182617,55.948303223,391.980651855
-154.264343262,55.605846405,391.046234131
-154.161621094,55.279777527,390.10647583
-154.055984497,54.971549988,389.16104126
-153.948776245,54.677776337,388.211181641
-153.848648071,54.397369385,387.256530762
-153.752044678,54.139896393,386.295074463
-153.649505615,53.895694733,385.330780029
-153.543411255,53.671310425,384.362060547
-153.442001343,53.480171204,383.385742188
-153.363677979,53.306282043,382.404083252
-153.267211914,53.13187027,381.424133301
-153.174316406,52.969280243,380.441833496
-153.092971802,52.821453094,379.456176758
-153.003082275,52.686397552,378.469421387
-152.935180664,52.582019806,377.477203369
-152.858459473,52.499290466,376.483581543
-152.773986816,52.438743591,375.488983154
-152.660751343,52.395996094,374.496337891
-152.548812866,52.368286133,373.50302124
-152.455169678,52.36177063,372.507446289
-152.381225586,52.370758057,371.510223389
-152.317642212,52.393562317,370.512512207
-152.258605957,52.438980103,369.515289307
-152.195480347,52.510402679,368.519836426
-152.130203247,52.605251312,367.526489258
-152.057525635,52.713432312,366.535003662
-151.987228394,52.833343506,365.544708252
-151.920639038,52.978809357,364.55758667
-151.854644775,53.148700714,363.57434082
-151.784164429,53.344741821,362.596282959
-151.715591431,53.552772522,361.620574951
-151.647781372,53.772224426,360.64730835
-151.579620361,54.003684998,359.676849365
-151.522735596,54.250598907,358.709472656
-151.467636108,54.5169487,357.747161865
-151.409286499,54.800533295,356.789978027
-151.346740723,55.103939056,355.839172363
-151.270004272,55.428718567,354.896514893
-151.175811768,55.77035141,353.961425781
-151.082839966,56.129680634,353.032867432
-151.000564575,56.507385254,352.110595703
-150.922958374,56.901889801,351.194976807
-150.856903076,57.317749023,350.287963867
-150.802078247,57.750255585,349.388000488
-150.754699707,58.204109192,348.498199463
-150.696960449,58.676967621,347.61895752
-150.621887207,59.165725708,346.749786377
-150.540588379,59.672611237,345.891601563
-150.4581604,60.190719604,345.040283203
-150.38041687,60.723167419,344.197387695
-150.304885864,61.267982483,343.362243652
-150.234909058,61.832317352,342.539672852
-150.172302246,62.412857056,341.727844238
-150.111801147,63.006599426,340.925476074
-150.057952881,63.614284515,340.133117676
-149.996109009,64.237434387,339.35345459
-149.927093506,64.876434326,338.587341309
-149.854858398,65.532775879,337.836334229
-149.790084839,66.206947327,337.100616455
-149.725616455,66.894538879,336.377380371
-149.664154053,67.595664978,335.666992188
-149.603225708,68.3074646,334.967254639
-149.55267334,69.026916504,334.27456665
-149.493041992,69.763717651,333.601104736
-149.425598145,70.514480591,332.944000244
-149.355804443,71.278404236,332.302490234
-149.28515625,72.052047729,331.672821045
-149.221206665,72.838661194,331.058685303
-149.15246582,73.636894226,330.460266113
-149.08013916,74.445320129,329.87612915
-149.003646851,75.266113281,329.310058594
-148.92489624,76.098022461,328.760772705
-148.853820801,76.94153595,328.228393555
-148.789123535,77.79460144,327.710601807
-148.711883545,78.656867981,327.210083008
-148.637298584,79.526359558,326.721801758
-148.556625366,80.403739929,326.248840332
-148.477386475,81.291137695,325.794708252
-148.391479492,82.186775208,325.358306885
-148.302261353,83.089553833,324.937561035
-148.208358765,83.999206543,324.532958984
-148.11706543,84.917137146,324.146881104
-148.029434204,85.842552185,323.778198242
-147.945144653,86.775352478,323.42779541
-147.857727051,87.714355469,323.095184326
-147.764846802,88.65814209,322.777954102
-147.670074463,89.607925415,322.479736328
-147.574142456,90.562782288,322.198577881
-147.479934692,91.522239685,321.932922363
-147.382080078,92.487289429,321.689788818
-147.281600952,93.456771851,321.466156006
-147.178436279,94.430702209,321.264129639
-147.074417114,95.408477783,321.082122803
-146.967880249,96.389640808,320.92098999
-146.858734131,97.373146057,320.776763916
-146.749832153,98.359024048,320.649505615
-146.644195557,99.347335815,320.539581299
-146.540710449,100.337654114,320.44708252
-146.435974121,101.32926178,320.371307373
-146.328430176,102.321899414,320.315643311
-146.218017578,103.315132141,320.279510498
-146.109313965,104.309089661,320.264068604
-146.005065918,105.303634644,320.26763916
-145.898300171,106.297637939,320.291168213
-145.785430908,107.29032135,320.334106445
-145.666107178,108.281219482,320.396392822
-145.543991089,109.270454407,320.477050781
-145.421630859,110.258140564,320.574523926
-145.298568726,111.243789673,320.690063477
-145.169326782,112.226394653,320.823455811
-145.035873413,113.205451965,320.977172852
-144.899383545,114.180244446,321.153656006
-144.754425049,115.149658203,321.35168457
-144.608123779,116.115081787,321.567443848
-144.466079712,117.077316284,321.7996521
-144.328475952,118.036010742,322.048583984
-144.193389893,118.990463257,322.31463623
-144.058731079,119.940673828,322.59564209
-143.923339844,120.884757996,322.896270752
-143.783218384,121.821220398,323.217834473
-143.633010864,122.748397827,323.561035156
-143.475234985,123.667411804,323.922332764
-143.317825317,124.580093384,324.299468994
-143.162521362,125.487998962,324.688812256
-143.010559082,126.389434814,325.094177246
-142.862197876,127.28452301,325.514648438
-142.714660645,128.170547485,325.954162598
-142.563201904,129.046112061,326.41293335
-142.407150269,129.911987305,326.888244629
-142.255996704,130.770736694,327.377838135
-142.109161377,131.618270874,327.8878479
-141.95892334,132.455291748,328.414001465
-141.794845581,133.278656006,328.957275391
-141.621017456,134.090820313,329.514221191
-141.440612793,134.892684937,330.083831787
-141.254684448,135.687164307,330.661956787
-141.073959351,136.468887329,331.25881958
-140.892349243,137.240936279,331.867889404
-140.714416504,138.002853394,332.490631104
-140.52822876,138.74961853,333.129119873
-140.341827393,139.482971191,333.782928467
-140.160339355,140.20249939,334.453277588
-139.98449707,140.913375854,335.134246826
-139.818023682,141.612716675,335.829376221
-139.649780273,142.293624878,336.542144775
-139.474029541,142.957366943,337.269165039
-139.292251587,143.607162476,338.007232666
-139.089569092,144.247131348,338.748413086
-138.876968384,144.872192383,339.499481201
-138.671722412,145.476547241,340.269287109
-138.461593628,146.062408447,341.051971436
-138.253723145,146.631011963,341.847900391
-138.050643921,147.186889648,342.653961182
-137.851882935,147.730957031,343.469116211
-137.653762817,148.26322937,344.292175293
-137.457305908,148.781829834,345.124298096
-137.261611938,149.278793335,345.969726563
-137.053771973,149.754058838,346.824676514
-136.845672607,150.208511353,347.690795898
-136.629623413,150.645385742,348.563995361
-136.414306641,151.068588257,349.444061279
-136.199310303,151.473403931,350.332824707
-135.987930298,151.857315063,351.231658936
-135.779464722,152.221359253,352.139404297
-135.578353882,152.566329956,353.056213379
-135.374893188,152.89465332,353.978607178
-135.167373657,153.214263916,354.903137207
-134.94430542,153.518173218,355.829345703
-134.713165283,153.803268433,356.759552002
-134.482940674,154.067398071,357.696166992
-134.257614136,154.309570313,358.639862061
-134.039474487,154.538986206,359.588439941
-133.821182251,154.756835938,360.539703369
-133.602706909,154.963989258,361.49331665
-133.380386353,155.155029297,362.449401855
-133.161407471,155.323043823,363.410552979
-132.932495117,155.469009399,364.37298584
-132.707519531,155.593338013,365.339385986
-132.483398438,155.69380188,366.308746338
-132.263504028,155.776657104,367.280761719
-132.030426025,155.833831787,368.251525879
-131.791671753,155.873077393,369.221801758
-131.556869507,155.893356323,370.193634033
-131.322967529,155.899246216,371.165863037
-131.089233398,155.886169434,372.138092041
-130.857147217,155.855331421,373.110290527
-130.620529175,155.803878784,374.080535889
-130.377685547,155.734603882,375.048126221
-130.12953186,155.648468018,376.013000488
-129.87852478,155.546661377,376.975616455
-129.633911133,155.422317505,377.937225342
-129.404815674,155.281677246,378.900421143
-129.183456421,155.132766724,379.86416626
-128.949707031,154.96421814,380.821746826
-128.703796387,154.777023315,381.772796631
-128.441925049,154.562393188,382.713745117
-128.187210083,154.322891235,383.650634766
-127.931304932,154.054016113,384.579193115
-127.675720215,153.76109314,385.500549316
-127.426376343,153.445648193,386.416137695
-127.17376709,153.11541748,387.325592041
-126.914916992,152.77355957,388.229003906
-126.65801239,152.4165802,389.127105713
-126.409751892,152.041732788,390.020324707
-126.161849976,151.634307861,390.899261475
-125.91255188,151.204391479,391.767028809
-125.665779114,150.763305664,392.629882813
-125.423522949,150.312728882,393.489135742
-125.185668945,149.863540649,394.350341797
-124.952865601,149.421081543,395.216400146
-124.723678589,148.962356567,396.074920654
-124.496437073,148.479736328,396.92074585
-124.259414673,147.96585083,397.74520874
-123.997077942,147.415557861,398.537902832
-123.729560852,146.841079712,399.311462402
-123.470336914,146.249710083,400.075073242
-123.217727661,145.649246216,400.833770752
-122.97051239,145.045501709,401.591644287
-122.72668457,144.431060791,402.34197998
-122.485023499,143.799591064,403.078765869
-122.242401123,143.150512695,403.79977417
-122.002326965,142.486053467,404.507476807
-121.76108551,141.80758667,405.20135498
-121.525466919,141.116165161,405.884307861
-121.293357849,140.413131714,406.556518555
-121.06111908,139.705093384,407.223419189
-120.828346252,138.989532471,407.882049561
-120.595054626,138.263397217,408.528808594
-120.36227417,137.521911621,409.158111572
-120.126899719,136.764068604,409.766601563
-119.889373779,135.991821289,410.355834961
-119.652587891,135.206207275,410.927459717
-119.420158386,134.404083252,411.477539063
-119.197715759,133.589538574,412.013305664
-118.978302002,132.765609741,412.535797119
-118.756858826,131.935455322,413.047454834
-118.537155151,131.096405029,413.545166016
-118.321311951,130.244400024,414.022125244
-118.099510193,129.385223389,414.483215332
-117.875862122,128.518508911,414.929077148
-117.653816223,127.644195557,415.360687256
-117.433624268,126.762695313,415.778381348
-117.214797974,125.873344421,416.179840088
-116.993400574,124.9789505,416.568481445
-116.775817871,124.075012207,416.936676025
-116.559547424,123.162757874,417.284545898
-116.342727661,122.243515015,417.61315918
-116.123184204,121.319908142,417.927429199
-115.903282166,120.39087677,418.225006104
-115.690223694,119.454360962,418.503479004
-115.480018616,118.511573792,418.762268066
-115.273612976,117.56237793,418.999816895
-115.067840576,116.607940674,419.215942383
-114.864570618,115.648483276,419.411193848
-114.66053009,114.685813904,419.589050293
-114.461936951,113.719047546,419.750091553
-114.258796692,112.751174927,419.898254395
-114.0548172,111.780921936,420.028625488
-113.854866028,110.807174683,420.137420654
-113.653053284,109.831886292,420.227355957
-113.453956604,108.854515076,420.298858643
-113.256004333,107.875846863,420.353820801
-113.063339233,106.895256042,420.390197754
-112.872558594,105.913742065,420.405517578
-112.678565979,104.932769775,420.398223877
-112.484016418,103.952255249,420.371063232
-112.294235229,102.971496582,420.32522583
-112.105659485,101.991455078,420.262359619
-111.921867371,101.011947632,420.179962158
-111.734893799,100.034812927,420.078735352
-111.54990387,99.059776306,419.955963135
-111.363174438,98.087493896,419.8152771
-111.179046631,97.117637634,419.655639648
-110.997131348,96.150558472,419.47769165
-110.817848206,95.187049866,419.278930664
-110.641777039,94.227073669,419.061096191
-110.46660614,93.271339417,418.824676514
-110.289794922,92.320091248,418.571960449
-110.111312866,91.373901367,418.302032471
-109.936759949,90.432640076,418.012969971
-109.764633179,89.497131348,417.704437256
-109.597145081,88.567825317,417.375274658
-109.432380676,87.644126892,417.029388428
-109.272331238,86.725608826,416.66784668
-109.115936279,85.813095093,416.289886475
-108.953193665,84.908714294,415.89541626
-108.791938782,84.011245728,415.484863281
-108.631446838,83.12197876,415.056549072
-108.476539612,82.241729736,414.608032227
-108.329772949,81.372718811,414.135498047
-108.183288574,80.515830994,413.641265869
-108.035865784,79.668510437,413.13104248
-107.885238647,78.829826355,412.607666016
-107.733253479,77.999580383,412.071380615
-107.586853027,77.178085327,411.520294189
-107.446807861,76.367897034,410.95111084
-107.307220459,75.569862366,410.364898682
-107.170425415,74.783782959,409.762084961
-107.03717804,74.00869751,409.144439697
-106.902328491,73.241638184,408.517181396
-106.75643158,72.482498169,407.8828125
-106.61013031,71.731781006,407.238586426
-106.470848083,70.99319458,406.578979492
-106.343170166,70.272148132,405.897949219
-106.223953247,69.569511414,405.196472168
-106.110351563,68.886253357,404.475189209
-106.00226593,68.222312927,403.73526001
-105.889389038,67.571548462,402.984405518
-105.768981934,66.935806274,402.221954346
-105.645355225,66.311820984,401.4503479
-105.527297974,65.703796387,400.665252686
-105.414421082,65.11505127,399.864837646
-105.300384521,64.542358398,399.053039551
-105.19078064,63.986782074,398.228820801
-105.078697205,63.444488525,397.396148682
-104.959327698,62.916164398,396.555541992
-104.850105286,62.405891418,395.702484131
-104.752754211,61.912685394,394.838043213
-104.665519714,61.441425323,393.960357666
-104.579772949,60.989974976,393.07220459
-104.484085083,60.570259094,392.169616699
-104.372955322,60.172428131,391.258911133
-104.257217407,59.785621643,390.344055176
-104.133369446,59.413650513,389.424102783
-104.012840271,59.060012817,388.496520996
-103.897361755,58.734230042,387.558166504
-103.796562195,58.440731049,386.607543945
-103.709953308,58.16400528,385.650512695
-103.628463745,57.895774841,384.690612793
-103.542602539,57.632575989,383.729705811
-103.448661804,57.38167572,382.766265869
-103.356300354,57.156166077,381.796417236
-103.270820618,56.960723877,380.81942749
-103.193870544,56.794326782,379.836364746
-103.112297058,56.646770477,378.85067749
-103.01675415,56.532154083,377.861877441
-102.924804688,56.440124512,376.870361328
-102.844932556,56.364925385,375.876403809
-102.780220032,56.30474472,374.880310059
-102.724990845,56.253982544,373.883117676
-102.647338867,56.205699921,372.887298584
-102.537689209,56.162605286,371.894256592
-102.450340271,56.151058197,370.898132324
-102.371322632,56.180606842,369.901702881
-102.297996521,56.237468719,368.906005859
-102.227203369,56.305973053,367.910858154
-102.15158844,56.383396149,366.916717529
-102.06678772,56.472373962,365.924285889
-101.983123779,56.592823029,364.935089111
-101.90246582,56.748573303,363.950592041
-101.82118988,56.928859711,362.970336914
-101.740501404,57.130626678,361.994232178
-101.654762268,57.347888947,361.021881104
-101.566360474,57.577579498,360.052642822
-101.488563538,57.828521729,359.087768555
-101.418640137,58.102672577,358.128631592
-101.3539505,58.403381348,357.177124023
-101.292457581,58.726417542,356.232727051
-101.229400635,59.068283081,355.29510498
-101.15826416,59.428646088,354.365020752
-101.091567993,59.808261871,353.44229126
-101.027961731,60.206672668,352.527282715
-100.960716248,60.623271942,351.620697021
-100.878883362,61.053958893,350.721923828
-100.804870605,61.5076828,349.833862305
-100.729103088,61.982955933,348.957305908
-100.652282715,62.477081299,348.091308594
-100.578491211,62.984699249,347.232879639
-100.504798889,63.507781982,346.383789063
-100.433036804,64.048065186,345.545379639
-100.365570068,64.608825684,344.720153809
-100.299095154,65.1848526,343.905426025
-100.22567749,65.776405334,343.102508545
-100.147842407,66.384239197,342.312255859
-100.069046021,67.009460449,341.535797119
-99.990112305,67.649650574,340.771636963
-99.911941528,68.307029724,340.022125244
-99.833633423,68.978752136,339.285461426
-99.754516602,69.665031433,338.562438965
-99.674385071,70.366851807,337.854614258
-99.592323303,71.082763672,337.161254883
-99.510231018,71.816215515,336.486480713
-99.419914246,72.566184998,335.831207275
-99.328079224,73.330749512,335.193237305
-99.240211487,74.108879089,334.57131958
-99.153572083,74.898681641,333.964111328
-99.065666199,75.699653625,333.371887207
-98.978767395,76.511001587,332.793823242
-98.889312744,77.335334778,332.234832764
-98.795837402,78.16998291,331.692047119
-98.701622009,79.01676178,331.168518066
-98.605407715,79.87550354,330.665222168
-98.5105896,80.743797302,330.178314209
-98.421546936,81.622848511,329.709991455
-98.32849884,82.511047363,329.260040283
-98.230079651,83.408699036,328.830474854
-98.126609802,84.315483093,328.421783447
-98.022583008,85.230056763,328.030975342
-97.917678833,86.152412415,327.65914917
-97.811378479,87.082733154,327.308135986
-97.704154968,88.021957397,326.982025146
-97.593818665,88.967781067,326.67666626
-97.481002808,89.918708801,326.388549805
-97.367584229,90.874977112,326.11895752
-97.254547119,91.836280823,325.867706299
-97.139015198,92.803245544,325.640472412
-97.021514893,93.774963379,325.435638428
-96.899688721,94.750671387,325.253570557
-96.775802612,95.729667664,325.091674805
-96.649353027,96.711601257,324.950927734
-96.522148132,97.696357727,324.832275391
-96.393341064,98.683265686,324.735198975
-96.262840271,99.671798706,324.65927124
-96.130378723,100.661605835,324.606964111
-95.999549866,101.652603149,324.578491211
-95.870666504,102.644226074,324.569915771
-95.73651886,103.635116577,324.58190918
-95.599937439,104.625106812,324.617431641
-95.458198547,105.613174438,324.677642822
-95.31186676,106.598983765,324.759918213
-95.159332275,107.58203125,324.861633301
-95.007133484,108.562530518,324.985931396
-94.85559082,109.540466309,325.129730225
-94.706428528,110.515617371,325.293548584
-94.555137634,111.487228394,325.47543335
-94.400566101,112.453689575,325.680511475
-94.241699219,113.414810181,325.906341553
-94.080627441,114.370658875,326.152099609
-93.917602539,115.320518494,326.418914795
-93.754386902,116.264816284,326.704681396
-93.587181091,117.201133728,327.013458252
-93.413787842,118.129096985,327.343322754
-93.23992157,119.04750061,327.698730469
-93.062896729,119.95728302,328.074157715
-92.88218689,120.859199524,328.466430664
-92.698707581,121.750694275,328.880645752
-92.517364502,122.632003784,329.317016602
-92.337966919,123.503890991,329.772674561
-92.15814209,124.369934082,330.239196777
-91.968109131,125.223190308,330.724822998
-91.775100708,126.06640625,331.2265625
-91.577987671,126.898544312,331.744903564
-91.38067627,127.718414307,332.28237915
-91.183998108,128.525634766,332.838897705
-90.991241455,129.321029663,333.413513184
-90.803207397,130.104492188,334.00579834
-90.610649109,130.873794556,334.614959717
-90.415145874,131.630340576,335.238983154
-90.208686829,132.371459961,335.877807617
-89.999176025,133.095825195,336.534606934
-89.790313721,133.808303833,337.204498291
-89.581123352,134.507736206,337.887878418
-89.370994568,135.194290161,338.58392334
-89.162841797,135.870056152,339.291046143
-88.961112976,136.529190063,340.01550293
-88.755767822,137.166244507,340.758483887
-88.542068481,137.780029297,341.518493652
-88.314994812,138.373474121,342.290679932
-88.088439941,138.953323364,343.073272705
-87.862373352,139.517425537,343.867431641
-87.633247375,140.062652588,344.673797607
-87.401405334,140.591262817,345.490386963
-87.170272827,141.104492188,346.316925049
-86.94594574,141.606811523,347.152008057
-86.721908569,142.092514038,347.996917725
-86.497406006,142.560638428,348.851593018
-86.266571045,143.00302124,349.718200684
-86.03377533,143.424682617,350.594573975
-85.807151794,143.82862854,351.480834961
-85.579368591,144.211532593,352.376098633
-85.352584839,144.573425293,353.280303955
-85.107681274,144.911972046,354.188812256
-84.855049133,145.230895996,355.102294922
-84.612960815,145.538070679,356.022644043
-84.377166748,145.829833984,356.949615479
-84.14641571,146.109436035,357.881591797
-83.923400879,146.368301392,358.821411133
-83.696311951,146.596862793,359.768096924
-83.456016541,146.79296875,360.718780518
-83.205604553,146.965011597,361.671508789
-82.951416016,147.114776611,362.626983643
-82.688293457,147.244476318,363.582977295
-82.428771973,147.352859497,364.542602539
-82.177520752,147.450592041,365.505584717
-81.938369751,147.538528442,366.472564697
-81.70741272,147.611236572,367.442810059
-81.47870636,147.659164429,368.415130615
-81.247505188,147.677932739,369.3878479
-81.004470825,147.659927368,370.357696533
-80.739898682,147.614334106,371.320983887
-80.472122192,147.543060303,372.281829834
-80.198814392,147.442932129,373.238525391
-79.923095703,147.314239502,374.191101074
-79.645568848,147.164169312,375.140014648
-79.376327515,146.991195679,376.087432861
-79.123756409,146.795730591,377.035064697
-78.879051208,146.581893921,377.980773926
-78.628501892,146.348236084,378.920257568
-78.375907898,146.097763062,379.854858398
-78.120582581,145.824356079,380.78225708
-77.860694885,145.523635864,381.699890137
-77.605949402,145.194351196,382.609100342
-77.34980011,144.84375,383.509918213
-77.101173401,144.479721069,384.407501221
-76.854675293,144.100708008,385.299468994
-76.610473633,143.703964233,386.184326172
-76.359458923,143.273513794,387.051330566
-76.101020813,142.810943604,387.899414063
-75.844947815,142.326568604,388.735961914
-75.594993591,141.82723999,389.56552124
-75.347312927,141.309005737,390.384124756
-75.100601196,140.770568848,391.189849854
-74.855262756,140.210922241,391.981445313
-74.609848022,139.628601074,392.756469727
-74.367965698,139.025802612,393.516815186
-74.132095337,138.403091431,394.262878418
-73.903533936,137.760162354,394.993896484
-73.681037903,137.101455688,395.712646484
-73.459281921,136.424255371,396.414245605
-73.24193573,135.728973389,397.099334717
-73.027442932,135.019775391,397.770935059
-72.819091797,134.295928955,398.42868042
-72.613800049,133.557678223,399.071228027
-72.412162781,132.803283691,399.695922852
-72.211982727,132.0337677,400.302368164
-72.016548157,131.246917725,400.887756348
-71.824111938,130.445678711,401.454315186
-71.633857727,129.630386353,402.001220703
-71.446777344,128.800537109,402.526916504
-71.263069153,127.955513,403.02911377
-71.081359863,127.098335266,403.511016846
-70.905334473,126.227958679,403.970855713
-70.734825134,125.344772339,404.407775879
-70.568107605,124.452148438,404.826629639
-70.405776978,123.549186707,405.224517822
-70.247581482,122.635955811,405.600006104
-70.093139648,121.712844849,405.952178955
-69.942619324,120.780654907,406.28137207
-69.795845032,119.840530396,406.588989258
-69.651138306,118.892982483,406.873962402
-69.510940552,117.936927795,407.131439209
-69.37525177,116.974136353,407.36517334
-69.244934082,116.005561829,407.577026367
-69.119438171,115.031112671,407.763305664
-68.999351501,114.05090332,407.920684814
-68.88470459,113.066650391,408.055236816
-68.774505615,112.079177856,408.168182373
